Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStatesBB,FinalTransitionsBB,FinalLocalTransitionsBB,TimeBB_ms,BB_GC_ms,MemBeforeBB_MB,MemAfterBB_MB,MemPeakBB_MB,FinalStatesWSOE,FinalTransitionsWSOE,FinalLocalTransitionsWSOE,TimeWSOE_ms,WSOE_GC_ms,MemBeforeWSOE_MB,MemAfterWSOE_MB,MemPeakWSOE_MB,EqualsWSOE,JVMHeapMax_MB,BB_SCC_ms,BB_Bvis_ms,BB_InitSplit_ms,BB_Phase1_ms,BB_Phase2_ms,BB_PartTotal_ms,BB_MainLoopIters,BB_BuildStates_ms,BB_BuildTrans_ms,BB_BuildTotal_ms
states_3_iter_19_1776396053096.lts,v0,2,false,OK,,2026-06-04T00:57:49.332266102Z,3,4,0,2,0,2,0,0,3,4,0,0.6340,0,650.7240,650.7240,650.7240,3,4,0,0.5718,0,650.7248,650.7248,650.7248,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2205,-1,0.0429,0.0160,0.0590
states_3_iter_19_1776396152019.lts,v0,0,true,OK,,2026-06-04T00:57:51.409131635Z,3,4,0,2,0,2,0,0,3,4,0,0.6241,0,650.7256,650.7256,650.7256,3,4,0,0.6009,0,650.7264,650.7264,650.7264,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2190,-1,0.0438,0.0165,0.0604
states_3_iter_19_1776396152019.lts,v0,1,false,OK,,2026-06-04T00:57:53.480679230Z,3,4,0,2,0,2,0,0,3,4,0,0.5835,0,650.7263,650.7263,650.7263,3,4,0,0.5870,0,650.7272,650.7272,650.7272,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2006,-1,0.0412,0.0152,0.0564
states_3_iter_19_1776396152019.lts,v0,2,false,OK,,2026-06-04T00:57:55.547333624Z,3,4,0,2,0,2,0,0,3,4,0,0.5796,0,650.7273,650.7273,650.7273,3,4,0,0.5814,0,650.7281,650.7281,650.7281,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2020,-1,0.0408,0.0156,0.0564
states_3_iter_19_1776466178007.lts,v0,0,true,OK,,2026-06-04T00:57:57.626711495Z,3,4,0,1,0,1,0,0,3,4,0,0.6010,0,650.7229,650.7229,650.7229,3,4,0,0.5541,0,650.7232,650.7232,650.7232,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2189,-1,0.0411,0.0165,0.0575
states_3_iter_19_1776466178007.lts,v0,1,false,OK,,2026-06-04T00:57:59.688381627Z,3,4,0,1,0,1,0,0,3,4,0,0.5869,0,650.7231,650.7231,650.7231,3,4,0,0.5535,0,650.7240,650.7240,650.7240,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2043,-1,0.0406,0.0157,0.0563
states_3_iter_19_1776466178007.lts,v0,2,false,OK,,2026-06-04T00:58:01.756576559Z,3,4,0,1,0,1,0,0,3,4,0,0.6037,0,650.7241,650.7241,650.7241,3,4,0,0.5530,0,650.7249,650.7249,650.7249,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2088,-1,0.0410,0.0175,0.0585
states_3_iter_1_1776460529975.lts,v0,0,true,OK,,2026-06-04T00:58:03.836738895Z,3,4,0,2,1,1,2,2,3,4,0,0.6348,0,650.7221,650.7221,650.7221,3,4,0,0.5675,0,650.7229,650.7229,650.7229,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2084,-1,0.0426,0.0164,0.0590
states_3_iter_1_1776460529975.lts,v0,1,false,OK,,2026-06-04T00:58:05.915629563Z,3,4,0,2,1,1,2,2,3,4,0,0.6392,0,650.7228,650.7228,650.7228,3,4,0,0.5714,0,650.7237,650.7237,650.7237,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2424,-1,0.0414,0.0182,0.0595
states_3_iter_1_1776460529975.lts,v0,2,false,OK,,2026-06-04T00:58:07.995233241Z,3,4,0,2,1,1,2,2,3,4,0,0.5839,0,650.7238,650.7238,650.7238,3,4,0,0.5684,0,650.7245,650.7245,650.7245,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2036,-1,0.0410,0.0156,0.0566
states_3_iter_1_1776460537503.lts,v0,0,true,OK,,2026-06-04T00:58:10.069815035Z,3,4,0,2,1,1,2,2,3,4,0,0.6200,0,650.7251,650.7251,650.7251,3,4,0,0.5655,0,650.7259,650.7259,650.7259,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2092,-1,0.0424,0.0170,0.0594
states_3_iter_1_1776460537503.lts,v0,1,false,OK,,2026-06-04T00:58:12.148592003Z,3,4,0,2,1,1,2,2,3,4,0,0.6079,0,650.7258,650.7258,650.7258,3,4,0,0.5744,0,650.7267,650.7267,650.7267,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2273,-1,0.0411,0.0163,0.0574
states_3_iter_1_1776460537503.lts,v0,2,false,OK,,2026-06-04T00:58:14.213602020Z,3,4,0,2,1,1,2,2,3,4,0,0.6581,0,650.7267,650.7267,650.7267,3,4,0,2.0769,0,650.7275,650.7275,650.7275,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2437,-1,0.0535,0.0207,0.0742
states_3_iter_1_1776460543806.lts,v0,0,true,OK,,2026-06-04T00:58:16.300264855Z,3,4,0,2,1,1,2,2,3,4,0,0.5734,0,650.7281,650.7281,650.7281,3,4,0,0.5668,0,650.7288,650.7288,650.7288,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1992,-1,0.0400,0.0162,0.0562
states_3_iter_1_1776460543806.lts,v0,1,false,OK,,2026-06-04T00:58:18.442724032Z,3,4,0,2,1,1,2,2,3,4,0,0.5902,0,650.7287,650.7287,650.7287,3,4,0,0.5932,0,650.7296,650.7296,650.7296,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2100,-1,0.0400,0.0156,0.0555
states_3_iter_1_1776460543806.lts,v0,2,false,OK,,2026-06-04T00:58:20.511523352Z,3,4,0,2,1,1,2,2,3,4,0,0.6477,0,650.7297,650.7297,650.7297,3,4,0,0.6312,0,650.7305,650.7305,650.7305,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2394,-1,0.0419,0.0166,0.0585
states_3_iter_1_1776462345138.lts,v0,0,true,OK,,2026-06-04T00:58:22.593720917Z,3,4,0,2,1,1,2,2,3,4,0,0.6234,0,650.7310,650.7310,650.7310,3,4,0,0.5643,0,650.7317,650.7317,650.7317,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2299,-1,0.0400,0.0162,0.0562
states_3_iter_1_1776462345138.lts,v0,1,false,OK,,2026-06-04T00:58:24.662598677Z,3,4,0,2,1,1,2,2,3,4,0,0.6002,0,650.7316,650.7316,650.7316,3,4,0,0.5681,0,650.7325,650.7325,650.7325,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2059,-1,0.0406,0.0157,0.0564
states_3_iter_1_1776462345138.lts,v0,2,false,OK,,2026-06-04T00:58:26.733440856Z,3,4,0,2,1,1,2,2,3,4,0,0.6049,0,650.7326,650.7326,650.7326,3,4,0,0.5781,0,650.7334,650.7334,650.7334,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2109,-1,0.0403,0.0162,0.0565
states_3_iter_1_1776462358948.lts,v0,0,true,OK,,2026-06-04T00:58:28.809410284Z,3,4,0,2,1,1,2,2,3,4,0,0.6175,0,650.7339,650.7339,650.7339,3,4,0,0.6082,0,650.7346,650.7346,650.7346,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2199,-1,0.0417,0.0165,0.0582
states_3_iter_1_1776462358948.lts,v0,1,false,OK,,2026-06-04T00:58:30.886128911Z,3,4,0,2,1,1,2,2,3,4,0,0.5871,0,650.7346,650.7346,650.7346,3,4,0,0.5873,0,650.7354,650.7354,650.7354,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2084,-1,0.0405,0.0157,0.0562
states_3_iter_1_1776462358948.lts,v0,2,false,OK,,2026-06-04T00:58:32.951770119Z,3,4,0,2,1,1,2,2,3,4,0,0.6029,0,650.7355,650.7355,650.7355,3,4,0,0.5356,0,650.7363,650.7363,650.7363,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2289,-1,0.0395,0.0146,0.0541
states_3_iter_1_1776464160830.lts,v0,0,true,OK,,2026-06-04T00:58:35.029105615Z,3,4,0,2,1,1,2,2,3,4,0,0.6224,0,650.7369,650.7369,650.7369,3,4,0,0.5786,0,650.7377,650.7377,650.7377,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2263,-1,0.0422,0.0170,0.0592
states_3_iter_1_1776464160830.lts,v0,1,false,OK,,2026-06-04T00:58:37.106241792Z,3,4,0,2,1,1,2,2,3,4,0,0.6273,0,650.7376,650.7376,650.7376,3,4,0,0.5792,0,650.7385,650.7385,650.7385,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2295,-1,0.0429,0.0177,0.0605
states_3_iter_1_1776464160830.lts,v0,2,false,OK,,2026-06-04T00:58:39.182006837Z,3,4,0,2,1,1,2,2,3,4,0,0.6180,0,650.7386,650.7386,650.7386,3,4,0,0.6093,0,650.7393,650.7393,650.7393,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2168,-1,0.0426,0.0168,0.0594
states_3_iter_1_1776465962144.lts,v0,0,true,OK,,2026-06-04T00:58:41.253156294Z,3,4,0,2,1,1,2,2,3,4,0,0.5922,0,650.7398,650.7398,650.7398,3,4,0,0.5848,0,650.7406,650.7406,650.7406,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2070,-1,0.0421,0.0167,0.0587
states_3_iter_1_1776465962144.lts,v0,1,false,OK,,2026-06-04T00:58:43.319835195Z,3,4,0,2,1,1,2,2,3,4,0,0.6012,0,650.7405,650.7405,650.7405,3,4,0,0.6083,0,650.7414,650.7414,650.7414,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2068,-1,0.0548,0.0163,0.0711
states_3_iter_1_1776465962144.lts,v0,2,false,OK,,2026-06-04T00:58:45.394303999Z,3,4,0,2,1,1,2,2,3,4,0,0.6310,0,650.7415,650.7415,650.7415,3,4,0,0.6133,0,650.7423,650.7423,650.7423,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2173,-1,0.0435,0.0165,0.0600
states_3_iter_1_1776466177661.lts,v0,0,true,OK,,2026-06-04T00:58:47.476830846Z,3,4,0,2,1,1,2,2,3,4,0,0.6133,0,650.7428,650.7428,650.7428,3,4,0,0.5888,0,650.7435,650.7435,650.7435,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2333,-1,0.0407,0.0159,0.0566
states_3_iter_1_1776466177661.lts,v0,1,false,OK,,2026-06-04T00:58:49.546523227Z,3,4,0,2,1,1,2,2,3,4,0,0.6112,0,650.7435,650.7435,650.7435,3,4,0,0.6443,0,650.7443,650.7443,650.7443,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2314,-1,0.0403,0.0161,0.0564
states_3_iter_1_1776466177661.lts,v0,2,false,OK,,2026-06-04T00:58:51.618036941Z,3,4,0,2,1,1,2,2,3,4,0,0.7046,0,650.7444,650.7444,650.7444,3,4,0,0.6384,0,650.7452,650.7452,650.7452,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2727,-1,0.0566,0.0208,0.0774
states_3_iter_21_1776396152066.lts,v0,0,true,OK,,2026-06-04T00:58:53.697596213Z,3,4,0,2,0,2,0,0,3,4,0,0.8212,0,650.7511,650.7511,650.7511,3,4,0,0.6324,0,650.7518,650.7518,650.7518,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2680,-1,0.0515,0.0183,0.0698
states_3_iter_21_1776396152066.lts,v0,1,false,OK,,2026-06-04T00:58:55.860866302Z,3,4,0,2,0,2,0,0,3,4,0,0.6325,0,650.7518,650.7518,650.7518,3,4,0,0.5970,0,650.7526,650.7526,650.7526,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2347,-1,0.0404,0.0159,0.0563
states_3_iter_21_1776396152066.lts,v0,2,false,OK,,2026-06-04T00:58:57.926655576Z,3,4,0,2,0,2,0,0,3,4,0,0.7093,0,650.7527,650.7527,650.7527,3,4,0,0.6068,0,650.7535,650.7535,650.7535,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2590,-1,0.0771,0.0207,0.0978
states_3_iter_2_1776447880373.lts,v0,0,true,OK,,2026-06-04T00:59:00.009271430Z,3,28,0,0,0,0,0,0,3,28,0,1.3975,0,650.7771,650.7771,650.7771,3,28,0,0.7642,0,650.7787,650.7787,650.7787,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6244,-1,0.0514,0.0783,0.1297
states_3_iter_2_1776447880373.lts,v0,1,false,OK,,2026-06-04T00:59:02.075243835Z,3,28,0,0,0,0,0,0,3,28,0,0.9653,0,650.7800,650.7800,650.7800,3,28,0,0.7469,0,650.7821,650.7821,650.7821,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4376,-1,0.0418,0.0498,0.0916
states_3_iter_2_1776447880373.lts,v0,2,false,OK,,2026-06-04T00:59:04.140083718Z,3,28,0,0,0,0,0,0,3,28,0,0.9381,0,650.7835,650.7835,650.7835,3,28,0,0.7346,0,650.7855,650.7855,650.7855,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4126,-1,0.0406,0.0471,0.0877
states_3_iter_2_1776447906763.lts,v0,0,true,OK,,2026-06-04T00:59:06.208479399Z,3,28,0,0,0,0,0,0,3,28,0,0.9523,0,650.7898,650.7898,650.7898,3,28,0,0.7546,0,650.7918,650.7918,650.7918,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4025,-1,0.0391,0.0437,0.0827
states_3_iter_2_1776447906763.lts,v0,1,false,OK,,2026-06-04T00:59:08.272748519Z,3,28,0,0,0,0,0,0,3,28,0,0.9987,0,650.7931,650.7931,650.7931,3,28,0,0.7823,0,650.7952,650.7952,650.7952,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4562,-1,0.0424,0.0507,0.0931
states_3_iter_2_1776447906763.lts,v0,2,false,OK,,2026-06-04T00:59:10.352214154Z,3,28,0,0,0,0,0,0,3,28,0,0.9727,0,650.7966,650.7966,650.7966,3,28,0,0.7212,0,650.7987,650.7987,650.7987,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4321,-1,0.0420,0.0501,0.0921
states_3_iter_2_1776447913454.lts,v0,0,true,OK,,2026-06-04T00:59:12.430778724Z,3,28,0,0,0,0,0,0,3,28,0,0.9891,0,650.8032,650.8032,650.8032,3,28,0,0.7604,0,650.8052,650.8052,650.8052,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4595,-1,0.0420,0.0500,0.0920
states_3_iter_2_1776447913454.lts,v0,1,false,OK,,2026-06-04T00:59:14.498691339Z,3,28,0,0,0,0,0,0,3,28,0,0.9315,0,650.8064,650.8064,650.8064,3,28,0,0.7226,0,650.8086,650.8086,650.8086,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4256,-1,0.0410,0.0472,0.0882
states_3_iter_2_1776447913454.lts,v0,2,false,OK,,2026-06-04T00:59:16.564551546Z,3,28,0,0,0,0,0,0,3,28,0,0.9300,0,650.8099,650.8099,650.8099,3,28,0,0.7193,0,650.8120,650.8120,650.8120,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4243,-1,0.0417,0.0469,0.0886
states_3_iter_2_1776447918773.lts,v0,0,true,OK,,2026-06-04T00:59:18.642850112Z,3,28,0,0,0,0,0,0,3,28,0,0.9260,0,650.8163,650.8163,650.8163,3,28,0,0.7773,0,650.8183,650.8183,650.8183,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4199,-1,0.0406,0.0463,0.0869
states_3_iter_2_1776447918773.lts,v0,1,false,OK,,2026-06-04T00:59:20.717478315Z,3,28,0,0,0,0,0,0,3,28,0,0.9847,0,650.8195,650.8195,650.8195,3,28,0,0.7176,0,650.8217,650.8217,650.8217,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4532,-1,0.0426,0.0498,0.0924
states_3_iter_2_1776447918773.lts,v0,2,false,OK,,2026-06-04T00:59:22.790699264Z,3,28,0,0,0,0,0,0,3,28,0,0.9333,0,650.8231,650.8231,650.8231,3,28,0,0.7740,0,650.8251,650.8251,650.8251,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.4139,-1,0.0411,0.0471,0.0882
states_3_iter_2_1776447926641.lts,v0,0,true,OK,,2026-06-04T00:59:24.873634961Z,3,36,0,0,0,0,0,0,3,36,0,1.0744,0,650.8375,650.8375,650.8375,3,36,0,0.8019,0,650.8399,650.8399,650.8399,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5179,-1,0.0419,0.0598,0.1017
states_3_iter_2_1776447926641.lts,v0,1,false,OK,,2026-06-04T00:59:26.952445082Z,3,36,0,0,0,0,0,0,3,36,0,1.0703,0,650.8416,650.8416,650.8416,3,36,0,0.8008,0,650.8441,650.8441,650.8441,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5205,-1,0.0412,0.0595,0.1006
states_3_iter_2_1776447926641.lts,v0,2,false,OK,,2026-06-04T00:59:29.022407225Z,3,36,0,0,0,0,0,0,3,36,0,1.1270,0,650.8459,650.8459,650.8459,3,36,0,0.8333,0,650.8484,650.8484,650.8484,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.5614,-1,0.0439,0.0641,0.1080
states_3_iter_2_1776449726831.lts,v0,0,true,OK,,2026-06-04T00:59:31.101737556Z,3,44,0,0,0,0,0,0,3,44,0,1.2447,0,650.8625,650.8625,650.8625,3,44,0,0.8465,0,650.8654,650.8654,650.8654,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6554,-1,0.0415,0.0692,0.1106
states_3_iter_2_1776449726831.lts,v0,1,false,OK,,2026-06-04T00:59:33.182238921Z,3,44,0,0,0,0,0,0,3,44,0,1.2192,0,650.8675,650.8675,650.8675,3,44,0,0.8853,0,650.8704,650.8704,650.8704,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6313,-1,0.0398,0.0653,0.1051
states_3_iter_2_1776449726831.lts,v0,2,false,OK,,2026-06-04T00:59:35.253953867Z,3,44,0,0,0,0,0,0,3,44,0,1.2501,0,650.8727,650.8727,650.8727,3,44,0,0.8433,0,650.8756,650.8756,650.8756,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6457,-1,0.0503,0.0693,0.1196
states_3_iter_2_1776451527406.lts,v0,0,true,OK,,2026-06-04T00:59:37.330184621Z,3,52,0,0,0,0,0,0,3,52,0,1.4253,0,650.8911,650.8911,650.8911,3,52,0,0.9403,0,650.8944,650.8944,650.8944,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.8008,-1,0.0407,0.0797,0.1204
states_3_iter_2_1776451527406.lts,v0,1,false,OK,,2026-06-04T00:59:39.401323799Z,3,52,0,0,0,0,0,0,3,52,0,1.4211,0,650.8969,650.8969,650.8969,3,52,0,0.8800,0,650.9003,650.9003,650.9003,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.8034,-1,0.0412,0.0798,0.1210
states_3_iter_2_1776451527406.lts,v0,2,false,OK,,2026-06-04T00:59:41.469410496Z,3,52,0,0,0,0,0,0,3,52,0,1.4706,0,650.9030,650.9030,650.9030,3,52,0,0.8773,0,650.9063,650.9063,650.9063,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.8496,-1,0.0428,0.0868,0.1296
states_3_iter_2_1776453328001.lts,v0,0,true,OK,,2026-06-04T00:59:43.549667249Z,3,60,0,0,0,0,0,0,3,60,0,1.7231,0,650.9235,652.9235,650.9235,3,60,0,0.9211,0,650.9273,650.9273,650.9273,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0573,-1,0.0444,0.0979,0.1423
states_3_iter_2_1776453328001.lts,v0,1,false,OK,,2026-06-04T00:59:45.627598147Z,3,60,0,0,0,0,0,0,3,60,0,1.6184,0,650.9302,652.9302,650.9302,3,60,0,0.9119,0,650.9340,650.9340,650.9340,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.9869,-1,0.0432,0.0907,0.1339
states_3_iter_2_1776453328001.lts,v0,2,false,OK,,2026-06-04T00:59:47.706744361Z,3,60,0,0,0,0,0,0,3,60,0,1.7289,0,650.9371,652.9371,650.9371,3,60,0,0.9818,0,650.9409,650.9409,650.9409,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0511,-1,0.0444,0.0980,0.1423
states_3_iter_2_1776455128544.lts,v0,0,true,OK,,2026-06-04T00:59:49.789981112Z,3,68,0,0,0,0,0,0,3,68,0,2.2178,0,650.9599,652.9599,650.9599,3,68,0,1.0519,0,650.9640,650.9640,650.9640,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.4683,-1,0.0413,0.1081,0.1494
states_3_iter_2_1776455128544.lts,v0,1,false,OK,,2026-06-04T00:59:51.866094796Z,3,68,0,0,0,0,0,0,3,68,0,3.6919,0,650.9674,652.9674,650.9674,3,68,0,1.0312,0,650.9717,650.9717,650.9717,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,2.4218,-1,0.0611,0.2017,0.2628
states_3_iter_2_1776455128544.lts,v0,2,false,OK,,2026-06-04T00:59:53.936768223Z,3,68,0,0,0,0,0,0,3,68,0,1.9903,0,650.9752,652.9752,650.9752,3,68,0,0.9748,0,650.9794,650.9794,650.9794,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.2678,-1,0.0447,0.1269,0.1716
states_3_iter_2_1776456929107.lts,v0,0,true,OK,,2026-06-04T00:59:56.011666142Z,3,76,0,0,0,0,0,0,3,76,0,2.2089,0,650.9985,652.9985,650.9985,3,76,0,1.0793,0,651.0031,651.0031,651.0031,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.4834,-1,0.0442,0.1218,0.1660
states_3_iter_2_1776456929107.lts,v0,1,false,OK,,2026-06-04T00:59:58.096056853Z,3,76,0,0,0,0,0,0,3,76,0,2.0647,0,651.0069,653.0069,651.0069,3,76,0,1.0827,0,651.0116,651.0116,651.0116,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.3643,-1,0.0422,0.1135,0.1558
states_3_iter_2_1776456929107.lts,v0,2,false,OK,,2026-06-04T01:00:00.169320951Z,3,76,0,0,0,0,0,0,3,76,0,2.2148,0,651.0155,653.0155,651.0155,3,76,0,1.0182,0,651.0202,651.0202,651.0202,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.4782,-1,0.0444,0.1199,0.1644
states_3_iter_2_1776458729674.lts,v0,0,true,OK,,2026-06-04T01:00:02.257143130Z,3,84,0,0,0,0,0,0,3,84,0,2.3133,0,651.0406,653.0406,651.0406,3,84,0,1.0683,0,651.0456,651.0456,651.0456,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.5857,-1,0.0425,0.1224,0.1649
states_3_iter_2_1776458729674.lts,v0,1,false,OK,,2026-06-04T01:00:04.328071225Z,3,84,0,0,0,0,0,0,3,84,0,2.4228,0,651.0498,653.0498,651.0498,3,84,0,1.0716,0,651.0549,651.0549,651.0549,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.7001,-1,0.0449,0.1319,0.1768
states_3_iter_2_1776458729674.lts,v0,2,false,OK,,2026-06-04T01:00:06.403218189Z,3,84,0,0,0,0,0,0,3,84,0,2.4621,0,651.0593,653.0593,651.0593,3,84,0,1.0776,0,651.0643,651.0643,651.0643,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.7175,-1,0.0450,0.1309,0.1759
states_3_iter_3_1776396023782.lts,v0,0,true,OK,,2026-06-04T01:00:08.479552828Z,3,4,0,2,0,2,0,0,3,4,0,0.6100,0,650.9845,650.9845,650.9845,3,4,0,0.6664,0,650.9852,650.9852,650.9852,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2241,-1,0.0420,0.0162,0.0582
states_3_iter_3_1776396023782.lts,v0,1,false,OK,,2026-06-04T01:00:10.548995014Z,3,4,0,2,0,2,0,0,3,4,0,0.6089,0,650.9851,650.9851,650.9851,3,4,0,0.6146,0,650.9860,650.9860,650.9860,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2142,-1,0.0394,0.0159,0.0553
states_3_iter_3_1776396023782.lts,v0,2,false,OK,,2026-06-04T01:00:12.612214385Z,3,4,0,2,0,2,0,0,3,4,0,0.6051,0,650.9861,650.9861,650.9861,3,4,0,0.6144,0,650.9869,650.9869,650.9869,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2102,-1,0.0413,0.0152,0.0566
states_3_iter_3_1776396024505.lts,v0,0,true,OK,,2026-06-04T01:00:14.686958945Z,3,4,0,2,0,2,0,0,3,4,0,0.6246,0,650.9878,650.9878,650.9878,3,4,0,0.6012,0,650.9885,650.9885,650.9885,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2140,-1,0.0423,0.0155,0.0578
states_3_iter_3_1776396024505.lts,v0,1,false,OK,,2026-06-04T01:00:16.765438028Z,3,4,0,2,0,2,0,0,3,4,0,0.6043,0,650.9884,650.9884,650.9884,3,4,0,0.6258,0,650.9893,650.9893,650.9893,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1984,-1,0.0394,0.0255,0.0648
states_3_iter_3_1776396024505.lts,v0,2,false,OK,,2026-06-04T01:00:18.838293879Z,3,4,0,2,0,2,0,0,3,4,0,0.6219,0,650.9894,650.9894,650.9894,3,4,0,0.6164,0,650.9902,650.9902,650.9902,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2105,-1,0.0412,0.0159,0.0571
states_3_iter_3_1776396025523.lts,v0,0,true,OK,,2026-06-04T01:00:20.919078068Z,3,4,0,2,0,2,0,0,3,4,0,0.6055,0,650.9910,650.9910,650.9910,3,4,0,0.6205,0,650.9918,650.9918,650.9918,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2089,-1,0.0422,0.0159,0.0581
